,Depth_ft,Caliper_in,source_file,Diameter_auger_in,calibrated_in,calibrated_cm,Well_Diameter_Deviation_Percentage,Depth [m]
7262,27.4226,5.55218,AW7D_caliper_20210910.LAS,6,6.937689000881178,17.621730062238193,15.628150014686293,-8.35840848
7263,27.3229,5.56309,AW7D_caliper_20210910.LAS,6,6.949092344778392,17.650694555737115,15.818205746306532,-8.328019920000001
7264,27.2232,5.16408,AW7D_caliper_20210910.LAS,6,6.532039343089344,16.591379931446934,8.867322384822396,-8.29763136
7265,27.1235,5.12438,AW7D_caliper_20210910.LAS,6,6.49054413202432,16.485982095341775,8.17573553373867,-8.2672428
7266,27.0237,5.14815,AW7D_caliper_20210910.LAS,6,6.515388997692219,16.549088054138238,8.589816628203655,-8.23682376
7267,26.924,5.23846,AW7D_caliper_20210910.LAS,6,6.6097827637194815,16.788848219847484,10.16304606199136,-8.2064352
7268,26.8243,5.16297,AW7D_caliper_20210910.LAS,6,6.530879149530598,16.588433039807718,8.84798582550997,-8.176046640000001
7269,26.7246,5.1269,AW7D_caliper_20210910.LAS,6,6.4931780849684975,16.492672335819982,8.219634749474958,-8.14565808
7270,26.6249,5.27649,AW7D_caliper_20210910.LAS,6,6.6495324583492765,16.889812444207163,10.825540972487941,-8.11526952
7271,26.5252,5.51723,AW7D_caliper_20210910.LAS,6,6.901158582072044,17.528942798462992,15.019309701200726,-8.084880960000001
7272,26.4255,5.35506,AW7D_caliper_20210910.LAS,6,6.731655348358822,17.098404584831407,12.194255805980363,-8.0544924
7273,26.3258,5.22839,AW7D_caliper_20210910.LAS,6,6.599257404136993,16.762113806507962,9.987623402283214,-8.02410384
7274,26.2261,5.08188,AW7D_caliper_20210910.LAS,6,6.446122306576876,16.373150658705264,7.435371776281263,-7.99371528
7275,26.1264,5.20463,AW7D_caliper_20210910.LAS,6,6.574422990663316,16.699034396284823,9.573716511055268,-7.96332672
7276,26.0267,5.26474,AW7D_caliper_20210910.LAS,6,6.6372511301373365,16.858617870548834,10.620852168955608,-7.932938160000001
7277,25.9269,5.15094,AW7D_caliper_20210910.LAS,6,6.518305159880416,16.556495106096257,8.63841933134027,-7.90251912
7278,25.8272,5.06874,AW7D_caliper_20210910.LAS,6,6.432388123367948,16.33826583335459,7.206468722799138,-7.87213056
7279,25.7275,5.26335,AW7D_caliper_20210910.LAS,6,6.635798275140349,16.854927618856486,10.596637919005818,-7.841742
7280,25.6278,5.24853,AW7D_caliper_20210910.LAS,6,6.62030812330197,16.815582633187002,10.3384687216995,-7.81135344
7281,25.5281,5.19093,AW7D_caliper_20210910.LAS,6,6.560103484577905,16.66266285082788,9.335058076298413,-7.78096488
7282,25.4284,5.20211,AW7D_caliper_20210910.LAS,6,6.571789037719139,16.692344155806612,9.529817295318981,-7.75057632
7283,25.3287,5.3998,AW7D_caliper_20210910.LAS,6,6.7784184653122015,17.217182901892993,12.973641088536692,-7.720187760000001
7284,25.229,5.44985,AW7D_caliper_20210910.LAS,6,6.8307316973979555,17.350058511390806,13.845528289965925,-7.6897992
7285,25.1293,5.26279,AW7D_caliper_20210910.LAS,6,6.635212952263865,16.85344089875022,10.586882537731086,-7.659410640000001
7286,25.0296,5.07489,AW7D_caliper_20210910.LAS,6,6.438816222815049,16.354593205950223,7.313603713584153,-7.62902208
7287,24.9299,5.19876,AW7D_caliper_20210910.LAS,6,6.568287552654458,16.683450383742322,9.471459210907634,-7.598633520000001
7288,24.8301,5.2105,AW7D_caliper_20210910.LAS,6,6.580558428672175,16.714618408827324,9.675973811202915,-7.568214480000001
7289,24.7304,5.31955,AW7D_caliper_20210910.LAS,6,6.694539606673204,17.00413060094994,11.575660111220065,-7.53782592
7290,24.6307,5.11152,AW7D_caliper_20210910.LAS,6,6.477102610253634,16.45184063004423,7.951710170893896,-7.507437360000001
7291,24.531,5.10481,AW7D_caliper_20210910.LAS,6,6.470089187930049,16.434026537342326,7.834819798834151,-7.4770488
7292,24.4313,5.16716,AW7D_caliper_20210910.LAS,6,6.535258618910006,16.599556892031416,8.920976981833428,-7.446660240000001
7293,24.3316,5.23371,AW7D_caliper_20210910.LAS,6,6.604817971463591,16.776237647517522,10.080299524393183,-7.416271680000001
7294,24.2319,5.27173,AW7D_caliper_20210910.LAS,6,6.644557213899163,16.877175323303874,10.742620231652717,-7.38588312
7295,24.1322,5.29942,AW7D_caliper_20210910.LAS,6,6.67349933970245,16.950688322844222,11.22498899504083,-7.35549456
7296,24.0325,5.26111,AW7D_caliper_20210910.LAS,6,6.633456983634414,16.84898073843141,10.557616393906894,-7.325106
7297,23.9328,5.25188,AW7D_caliper_20210910.LAS,6,6.623809608366651,16.824476405251293,10.396826806110848,-7.29471744
7298,23.8331,5.25328,AW7D_caliper_20210910.LAS,6,6.625272915557861,16.828193205516968,10.42121525929769,-7.264328880000001
7299,23.7333,5.27006,AW7D_caliper_20210910.LAS,6,6.642811697463934,16.87274171155839,10.713528291065561,-7.23390984
7300,23.6336,5.24629,AW7D_caliper_20210910.LAS,6,6.617966831796035,16.809635752761928,10.29944719660058,-7.20352128
7301,23.5339,5.24657,AW7D_caliper_20210910.LAS,6,6.618259493234277,16.810379112815063,10.304324887237943,-7.17313272
7302,23.4342,5.22923,AW7D_caliper_20210910.LAS,6,6.6001353884517195,16.76434388666737,10.002256474195326,-7.14274416
7303,23.3345,5.26139,AW7D_caliper_20210910.LAS,6,6.633749645072655,16.849724098484543,10.562494084544245,-7.1123556
7304,23.2348,5.19428,AW7D_caliper_20210910.LAS,6,6.563604969642586,16.67155662289217,9.393416160709773,-7.08196704
7305,23.1351,5.17052,AW7D_caliper_20210910.LAS,6,6.538770556168909,16.60847721266903,8.979509269481811,-7.051578480000001
7306,23.0354,5.16185,AW7D_caliper_20210910.LAS,6,6.529708503777631,16.585459599595183,8.82847506296051,-7.02118992
7307,22.9357,5.1406,AW7D_caliper_20210910.LAS,6,6.507497591053909,16.52904388127693,8.458293184231813,-6.990801360000001
7308,22.836,5.11459,AW7D_caliper_20210910.LAS,6,6.480311433880073,16.459991042055385,8.00519056466788,-6.9604128
7309,22.7363,5.12913,AW7D_caliper_20210910.LAS,6,6.495508924280211,16.498592667671737,8.258482071336843,-6.930024240000001
7310,22.6365,5.10565,AW7D_caliper_20210910.LAS,6,6.470967172244776,16.43625661750173,7.849452870746261,-6.899605200000001
7311,22.5368,5.07713,AW7D_caliper_20210910.LAS,6,6.441157514320985,16.360540086375302,7.35262523868309,-6.86921664
7312,22.4371,5.07824,AW7D_caliper_20210910.LAS,6,6.44231770787973,16.363486978014514,7.3719617979955006,-6.838828080000001
7313,22.3374,5.13724,AW7D_caliper_20210910.LAS,6,6.503985653795005,16.520123560639313,8.399760896583414,-6.80843952
7314,22.2377,5.13612,AW7D_caliper_20210910.LAS,6,6.502815008042037,16.517150120426773,8.380250134033956,-6.778050960000001
7315,22.138,5.12354,AW7D_caliper_20210910.LAS,6,6.489666147709594,16.483752015182368,8.161102461826559,-6.747662400000001
7316,22.0383,5.10704,AW7D_caliper_20210910.LAS,6,6.472420027241762,16.439946869194078,7.873667120696037,-6.71727384
7317,21.9386,5.13165,AW7D_caliper_20210910.LAS,6,6.498142877224388,16.505282908149944,8.30238128707313,-6.68688528
7318,21.8389,5.13696,AW7D_caliper_20210910.LAS,6,6.503692992356763,16.519380200586177,8.394883205946051,-6.65649672
7319,21.7392,5.17191,AW7D_caliper_20210910.LAS,6,6.540223411165896,16.612167464361377,9.0037235194316,-6.62610816
7320,21.6394,5.18058,AW7D_caliper_20210910.LAS,6,6.549285463557175,16.635185077435224,9.154757725952917,-6.595689119999999
7321,21.5397,5.28627,AW7D_caliper_20210910.LAS,6,6.6597547042993,16.91577694892022,10.995911738321668,-6.56530056
7322,21.44,5.29522,AW7D_caliper_20210910.LAS,6,6.66910941812882,16.939537922047204,11.151823635480335,-6.534912
7323,21.3403,5.31759,AW7D_caliper_20210910.LAS,6,6.6924909766055105,16.998927080577996,11.541516276758507,-6.50452344
7324,21.2406,5.32067,AW7D_caliper_20210910.LAS,6,6.6957102524261725,17.007104041162478,11.59517087376954,-6.47413488
7325,21.1409,5.37603,AW7D_caliper_20210910.LAS,6,6.753573599644302,17.154076943096527,12.559559994071693,-6.44374632
7326,21.0412,5.37743,AW7D_caliper_20210910.LAS,6,6.755036906835512,17.157793743362202,12.583948447258534,-6.41335776
7327,20.9415,5.42776,AW7D_caliper_20210910.LAS,6,6.807642800359508,17.29141271291315,13.460713339325133,-6.382969200000001
7328,20.8418,5.39001,AW7D_caliper_20210910.LAS,6,6.768185767167955,17.191191848606607,12.803096119465915,-6.35258064
7329,20.7421,5.48927,AW7D_caliper_20210910.LAS,6,6.871934247024738,17.454712987442836,14.5322374504123,-6.322192080000001
7330,20.6424,5.45013,AW7D_caliper_20210910.LAS,6,6.831024358836197,17.35080187144394,13.85040598060329,-6.29180352
7331,20.5426,5.52059,AW7D_caliper_20210910.LAS,6,6.904670519330948,17.53786311910061,15.077841988849139,-6.26138448
7332,20.4429,5.54184,AW7D_caliper_20210910.LAS,6,6.926881432054669,17.59427883741886,15.44802386757782,-6.230995920000001
7333,20.3432,5.56589,AW7D_caliper_20210910.LAS,6,6.952018959160811,17.65812815626846,15.866982652680184,-6.20060736
7334,20.2435,5.56421,AW7D_caliper_20210910.LAS,6,6.9502629905313595,17.653667995949654,15.837716508855992,-6.170218800000001
7335,20.1438,5.36792,AW7D_caliper_20210910.LAS,6,6.745096870129506,17.132546050128948,12.418281168825107,-6.13983024
7336,20.0441,5.33688,AW7D_caliper_20210910.LAS,6,6.712653259261538,17.050139278524306,11.877554321025634,-6.109441680000001
7337,19.9444,5.30641,AW7D_caliper_20210910.LAS,6,6.680805423464276,16.969245775599262,11.346757057737939,-6.079053120000001
7338,19.8447,5.33157,AW7D_caliper_20210910.LAS,6,6.707103144129164,17.036041986088076,11.78505240215273,-6.04866456
7339,19.745,5.35058,AW7D_caliper_20210910.LAS,6,6.726972765346949,17.08651082398125,12.11621275578249,-6.018276
7340,19.6453,5.38302,AW7D_caliper_20210910.LAS,6,6.760879683406128,17.172634395851567,12.681328056768804,-5.98788744
7341,19.5456,5.36792,AW7D_caliper_20210910.LAS,6,6.745096870129506,17.132546050128948,12.418281168825107,-5.95749888
7342,19.4458,5.38358,AW7D_caliper_20210910.LAS,6,6.761465006282612,17.174121115957835,12.691083438043535,-5.92707984
7343,19.3461,5.46187,AW7D_caliper_20210910.LAS,6,6.843295234853915,17.381969896528947,14.054920580898589,-5.896691280000001
7344,19.2464,5.34695,AW7D_caliper_20210910.LAS,6,6.723178618844027,17.076873691863828,12.052976980733776,-5.866302720000001
7345,19.1467,5.37827,AW7D_caliper_20210910.LAS,6,6.755914891150237,17.160023823521602,12.598581519170615,-5.83591416
7346,19.047,5.3861,AW7D_caliper_20210910.LAS,6,6.76409895922679,17.18081135643605,12.734982653779836,-5.8055256
7347,18.9473,5.34891,AW7D_caliper_20210910.LAS,6,6.725227248911721,17.08207721223577,12.087120815195346,-5.77513704
7348,18.8476,5.36736,AW7D_caliper_20210910.LAS,6,6.744511547253023,17.131059330022676,12.408525787550378,-5.74474848
7349,18.7479,5.39812,AW7D_caliper_20210910.LAS,6,6.776662496682749,17.212722741574183,12.944374944712486,-5.714359920000001
7350,18.6482,5.37128,AW7D_caliper_20210910.LAS,6,6.74860880738841,17.14146637076656,12.476813456473506,-5.68397136
7351,18.5485,5.37855,AW7D_caliper_20210910.LAS,6,6.756207552588479,17.160767183574738,12.60345920980798,-5.653582800000001
7352,18.4488,5.41601,AW7D_caliper_20210910.LAS,6,6.795361472147567,17.26021813925482,13.256024535792784,-5.62319424
7353,18.349,5.4683,AW7D_caliper_20210910.LAS,6,6.850015995739258,17.399040629177716,14.166933262320969,-5.5927752
7354,18.2493,5.53876,AW7D_caliper_20210910.LAS,6,6.923662156234008,17.58610187683438,15.394369270566802,-5.562386640000001
7355,18.1496,5.58797,AW7D_caliper_20210910.LAS,6,6.975097404005036,17.716747406172793,16.25162340008394,-5.53199808
7356,18.0499,5.50745,AW7D_caliper_20210910.LAS,6,6.890936336122021,17.502978293749933,14.848938935367014,-5.501609520000001
7357,17.9502,5.50074,AW7D_caliper_20210910.LAS,6,6.883922913798436,17.48516420104803,14.732048563307268,-5.47122096
7358,17.8505,5.50353,AW7D_caliper_20210910.LAS,6,6.886839075986632,17.492571253006044,14.78065126644387,-5.440832400000001
7359,17.7508,5.4848,AW7D_caliper_20210910.LAS,6,6.867262116207089,17.442845775166006,14.454368603451476,-5.410443840000001
7360,17.6511,5.58546,AW7D_caliper_20210910.LAS,6,6.972473903255082,17.71008371426791,16.207898387584706,-5.3800552800000006
7361,17.5514,5.5245,AW7D_caliper_20210910.LAS,6,6.908757327272112,17.548243611271165,15.145955454535201,-5.349666720000001
7362,17.4517,5.49011,AW7D_caliper_20210910.LAS,6,6.872812231339463,17.456943067602236,14.546870522324381,-5.31927816
7363,17.352,5.54911,AW7D_caliper_20210910.LAS,6,6.934480177254738,17.613579650227035,15.574669620912296,-5.2888896
7364,17.2522,5.57763,AW7D_caliper_20210910.LAS,6,6.964289835178529,17.689296181353463,16.071497252975483,-5.25847056
7365,17.1525,5.72331,AW7D_caliper_20210910.LAS,6,7.116557400618143,18.076055797570085,18.60929001030239,-5.228082000000001
7366,17.0528,5.69087,AW7D_caliper_20210910.LAS,6,7.082650482558965,17.98993222569977,18.04417470931609,-5.197693440000001
7367,16.9531,5.60615,AW7D_caliper_20210910.LAS,6,6.99409949310232,17.765012712479894,16.568324885038667,-5.16730488
7368,16.8534,5.69507,AW7D_caliper_20210910.LAS,6,7.087040404132595,18.001082626496792,18.117340068876583,-5.13691632
7369,16.7537,5.67242,AW7D_caliper_20210910.LAS,6,7.063366184217663,17.940950107912865,17.722769736961045,-5.10652776
7370,16.654,5.70094,AW7D_caliper_20210910.LAS,6,7.093175842141454,18.016666639039293,18.219597369024232,-5.0761392
7371,16.5543,5.67605,AW7D_caliper_20210910.LAS,6,7.0671603307205855,17.950587240030288,17.78600551200976,-5.0457506400000005
7372,16.4546,5.73729,AW7D_caliper_20210910.LAS,6,7.131169568141797,18.113170703080165,18.85282613569661,-5.01536208
7373,16.3549,5.75434,AW7D_caliper_20210910.LAS,6,7.148990559291889,18.158436020601396,19.149842654864813,-4.9849735200000005
7374,16.2552,5.73253,AW7D_caliper_20210910.LAS,6,7.126194323691682,18.100533582176872,18.76990539486137,-4.95458496
7375,16.1554,5.72694,AW7D_caliper_20210910.LAS,6,7.120351547121066,18.085692929687507,18.6725257853511,-4.92416592
7376,16.0557,5.76525,AW7D_caliper_20210910.LAS,6,7.160393903189103,18.18740051410032,19.339898386485054,-4.8937773600000005
7377,15.956,5.89023,AW7D_caliper_20210910.LAS,6,7.2910254265872565,18.519204583531632,21.517090443120942,-4.8633888
7378,15.8563,5.80467,AW7D_caliper_20210910.LAS,6,7.201596452815885,18.292054990152348,20.02660754693141,-4.83300024
7379,15.7566,5.76049,AW7D_caliper_20210910.LAS,6,7.15541865873899,18.174763393197033,19.25697764564983,-4.80261168
7380,15.6569,5.79992,AW7D_caliper_20210910.LAS,6,7.196631660559994,18.279444417822386,19.94386100933324,-4.7722231200000005
7381,15.5572,5.84158,AW7D_caliper_20210910.LAS,6,7.240175501692713,18.39004577429949,20.66959169487855,-4.74183456
7382,15.4575,5.84326,AW7D_caliper_20210910.LAS,6,7.2419314703221636,18.394505934618294,20.698857838702725,-4.7114460000000005
7383,15.3578,5.86898,AW7D_caliper_20210910.LAS,6,7.268814513863535,18.46278886521338,21.146908564392245,-4.68105744
7384,15.2581,5.7974,AW7D_caliper_20210910.LAS,6,7.193997707615816,18.272754177344172,19.899961793596933,-4.6506688800000004
7385,15.1584,5.9895,AW7D_caliper_20210910.LAS,6,7.394784358638262,18.782752270941184,23.246405977304363,-4.62028032
7386,15.0586,5.9607,AW7D_caliper_20210910.LAS,6,7.3646820392762296,18.706292379761624,22.744700654603825,-4.58986128
7387,14.9589,5.89023,AW7D_caliper_20210910.LAS,6,7.2910254265872565,18.519204583531632,21.517090443120942,-4.5594727200000005
7388,14.8592,5.85528,AW7D_caliper_20210910.LAS,6,7.254495007778123,18.426417319756435,20.908250129635388,-4.52908416
7389,14.7595,5.93945,AW7D_caliper_20210910.LAS,6,7.342471126552508,18.64987666144337,22.37451877587513,-4.4986956
7390,14.6598,5.94476,AW7D_caliper_20210910.LAS,6,7.348021241684882,18.6639739538796,22.467020694748033,-4.46830704
7391,14.5601,5.93637,AW7D_caliper_20210910.LAS,6,7.339251850731847,18.64169970085889,22.32086417886411,-4.43791848
7392,14.4604,5.98362,AW7D_caliper_20210910.LAS,6,7.388638468435181,18.76714170982536,23.14397447391968,-4.40752992
7393,14.3607,5.96209,AW7D_caliper_20210910.LAS,6,7.366134894273217,18.709982631453972,22.76891490455362,-4.37714136
7394,14.261,6.04206,AW7D_caliper_20210910.LAS,6,7.449721091473972,18.922291572343887,24.16201819123286,-4.3467528
7395,14.1613,6.08345,AW7D_caliper_20210910.LAS,6,7.492982723362671,19.032176117341184,24.883045389377845,-4.31636424
7396,14.0616,6.00432,AW7D_caliper_20210910.LAS,6,7.410274510476642,18.82209725661067,23.504575174610697,-4.28597568
7397,13.9618,5.99229,AW7D_caliper_20210910.LAS,6,7.397700520826459,18.790159322899207,23.29500868044098,-4.25555664
7398,13.8621,6.06695,AW7D_caliper_20210910.LAS,6,7.475736602894839,18.988370971352893,24.59561004824732,-4.22516808
7399,13.7624,6.07869,AW7D_caliper_20210910.LAS,6,7.488007478912556,19.019538996437895,24.800124648542607,-4.19477952
7400,13.6627,6.05213,AW7D_caliper_20210910.LAS,6,7.46024645105646,18.94902598568341,24.337440850941007,-4.1643909599999995
7401,13.563,6.07058,AW7D_caliper_20210910.LAS,6,7.479530749397762,18.998008103470315,24.658845823296037,-4.1340024
7402,13.4633,6.22213,AW7D_caliper_20210910.LAS,6,7.637933752846235,19.40035173222944,27.29889588077059,-4.10361384
7403,13.3636,6.19361,AW7D_caliper_20210910.LAS,6,7.608124094922444,19.324635201103007,26.802068248707407,-4.07322528
7404,13.2639,6.13517,AW7D_caliper_20210910.LAS,6,7.547041471883653,19.16948533858448,25.784024531394216,-4.04283672
7405,13.1642,6.26743,AW7D_caliper_20210910.LAS,6,7.685282192676099,19.520616769397293,28.088036544601653,-4.01244816
7406,13.0645,6.17152,AW7D_caliper_20210910.LAS,6,7.585035197883997,19.26598940262535,26.417253298066612,-3.9820596000000004
7407,12.9648,6.22269,AW7D_caliper_20210910.LAS,6,7.638519075722719,19.401838452335706,27.30865126204532,-3.9516710400000004
7408,12.865,6.19445,AW7D_caliper_20210910.LAS,6,7.609002079237171,19.326865281262414,26.81670132061951,-3.9212520000000004
7409,12.7653,6.17488,AW7D_caliper_20210910.LAS,6,7.588547135142901,19.27490972326297,26.475785585715013,-3.89086344
7410,12.6656,6.23192,AW7D_caliper_20210910.LAS,6,7.648166450990481,19.42634278551582,27.469440849841355,-3.86047488
7411,12.5659,6.39381,AW7D_caliper_20210910.LAS,6,7.817377023265462,19.856137639094275,30.28961705442437,-3.83008632
7412,12.4662,6.3776,AW7D_caliper_20210910.LAS,6,7.8004340164300965,19.813102401732447,30.007233607168278,-3.7996977600000004
7413,12.3665,6.30602,AW7D_caliper_20210910.LAS,6,7.725617210182378,19.62306771386324,28.760286836372966,-3.7693092000000004
7414,12.2668,6.25429,AW7D_caliper_20210910.LAS,6,7.6715480094671715,19.485731944046616,27.859133491119525,-3.7389206400000004
7415,12.1671,6.32671,AW7D_caliper_20210910.LAS,6,7.747242800029616,19.677996712075224,29.12071333382693,-3.70853208
7416,12.0674,6.31636,AW7D_caliper_20210910.LAS,6,7.736424779008885,19.65051893868257,28.940412983481423,-3.67814352
7417,11.9677,6.27442,AW7D_caliper_20210910.LAS,6,7.692588276437926,19.539174222152333,28.20980460729876,-3.6477549600000003
7418,11.8679,6.65078,AW7D_caliper_20210910.LAS,6,8.085967058212042,20.538356327858587,34.766117636867364,-3.6173359200000004
7419,11.7682,6.61387,AW7D_caliper_20210910.LAS,6,8.047388009335215,20.440365543711447,34.123133488920246,-3.5869473600000004
7420,11.6685,6.3446,AW7D_caliper_20210910.LAS,6,7.765941775494434,19.725492109755862,29.43236292490723,-3.5565588000000004
7421,11.5688,6.32755,AW7D_caliper_20210910.LAS,6,7.748120784344342,19.680226792234627,29.13534640573903,-3.52617024
7422,11.4691,6.26827,AW7D_caliper_20210910.LAS,6,7.686160176990825,19.522846849556696,28.102669616513747,-3.49578168
7423,11.3694,6.41255,AW7D_caliper_20210910.LAS,6,7.83696443523923,19.905889665507644,30.616073920653825,-3.4653931200000003
7424,11.2697,6.60772,AW7D_caliper_20210910.LAS,6,8.040959909888114,20.42403817111581,34.01599849813523,-3.4350045600000003
7425,11.17,6.5202,AW7D_caliper_20210910.LAS,6,7.949482306049049,20.191685057364584,32.491371767484154,-3.4046160000000003
7426,11.0703,6.33426,AW7D_caliper_20210910.LAS,6,7.755134206667925,19.698040884936532,29.252236777798757,-3.37422744
7427,10.9706,6.41199,AW7D_caliper_20210910.LAS,6,7.836379112362746,19.904402945401376,30.606318539379096,-3.34383888
7428,10.8709,6.37536,AW7D_caliper_20210910.LAS,6,7.79809272492416,19.80715552130737,29.96821208206934,-3.3134503200000003
7429,10.7711,6.40388,AW7D_caliper_20210910.LAS,6,7.827902382847951,19.882872052433793,30.46503971413251,-3.2830312800000003
7430,10.6714,6.38459,AW7D_caliper_20210910.LAS,6,7.807740100191923,19.831659854487484,30.129001669865385,-3.2526427200000003
7431,10.5717,6.50342,AW7D_caliper_20210910.LAS,6,7.931943524142976,20.147136551323158,32.199058735716264,-3.2222541600000003
7432,10.472,6.61862,AW7D_caliper_20210910.LAS,6,8.052352801591105,20.45297611604141,34.20588002651843,-3.1918656
7433,10.3723,6.51992,AW7D_caliper_20210910.LAS,6,7.949189644610806,20.190941697311448,32.48649407684677,-3.16147704
7434,10.2726,6.41478,AW7D_caliper_20210910.LAS,6,7.839295274550943,19.911809997359395,30.654921242515716,-3.1310884800000003
7435,10.1729,6.56242,AW7D_caliper_20210910.LAS,6,7.993611470058251,20.303773133947956,33.22685783430418,-3.1006999200000003
7436,10.0732,6.52803,AW7D_caliper_20210910.LAS,6,7.957666374125601,20.212472590279027,32.627772902093355,-3.0703113600000003
7437,9.97348,6.46288,AW7D_caliper_20210910.LAS,6,7.8895703287632255,20.039508635058592,31.492838812720425,-3.0399167040000004
7438,9.87377,6.58255,AW7D_caliper_20210910.LAS,6,8.014651737029006,20.357215412053673,33.577528950483426,-3.0095250960000004
7439,9.77406,6.66028,AW7D_caliper_20210910.LAS,6,8.095896642723824,20.563577472518514,34.93161071206374,-2.9791334880000004
7440,9.67435,6.74333,AW7D_caliper_20210910.LAS,6,8.18270211574524,20.78406337399291,36.378368595754004,-2.9487418800000005
7441,9.57464,6.71565,AW7D_caliper_20210910.LAS,6,8.153770442136176,20.710576923025886,35.89617403560294,-2.918350272
7442,9.47493,6.59765,AW7D_caliper_20210910.LAS,6,8.030434550305626,20.397303757776292,33.84057583842711,-2.887958664
7443,9.37522,6.58143,AW7D_caliper_20210910.LAS,6,8.013481091276036,20.354241971841134,33.55801818793394,-2.857567056
7444,9.27551,6.59206,AW7D_caliper_20210910.LAS,6,8.02459177373501,20.382463105286924,33.74319622891682,-2.827175448
7445,9.1758,6.56829,AW7D_caliper_20210910.LAS,6,7.9997469080671095,20.319357146490457,33.329115134451825,-2.7967838400000002
7446,9.07609,6.61806,AW7D_caliper_20210910.LAS,6,8.051767478714622,20.451489395935138,34.19612464524369,-2.7663922320000003
7447,8.97638,6.72264,AW7D_caliper_20210910.LAS,6,8.161076525898002,20.729134375780927,36.01794209830003,-2.7360006240000003
7448,8.87667,6.71453,AW7D_caliper_20210910.LAS,6,8.152599796383207,20.707603482813347,35.87666327305345,-2.7056090160000004
7449,8.77697,6.6656,AW7D_caliper_20210910.LAS,6,8.101457210050421,20.57770131352807,35.024286834173694,-2.6752204560000004
7450,8.67726,6.61834,AW7D_caliper_20210910.LAS,6,8.052060140152864,20.452232755988277,34.20100233588108,-2.6448288480000004
7451,8.57755,6.66476,AW7D_caliper_20210910.LAS,6,8.100579225735697,20.57547123336867,35.009653762261614,-2.6144372400000004
7452,8.47784,6.72236,AW7D_caliper_20210910.LAS,6,8.160783864459761,20.728391015727794,36.01306440766268,-2.5840456320000005
7453,8.37813,6.89488,AW7D_caliper_20210910.LAS,6,8.341105119193713,21.18640700275203,39.01841865322855,-2.553654024
7454,8.27842,6.72571,AW7D_caliper_20210910.LAS,6,8.164285349524441,20.73728478779208,36.07142249207402,-2.523262416
7455,8.17871,6.73997,AW7D_caliper_20210910.LAS,6,8.179190178486335,20.775143053355293,36.319836308105586,-2.492870808
7456,8.079,6.80233,AW7D_caliper_20210910.LAS,6,8.244370061660515,20.94069995661771,37.40616769434191,-2.4624792
7457,7.97929,6.85238,AW7D_caliper_20210910.LAS,6,8.29668329374627,21.073575566115526,38.27805489577116,-2.4320875920000002
7458,7.87958,6.72627,AW7D_caliper_20210910.LAS,6,8.164870672400927,20.738771507898353,36.08117787334877,-2.4016959840000003
7459,7.77987,6.69971,AW7D_caliper_20210910.LAS,6,8.137109644544829,20.668258497143864,35.61849407574715,-2.371304376
7460,7.68016,6.71928,AW7D_caliper_20210910.LAS,6,8.157564588639099,20.720214055143312,35.95940981065165,-2.340912768
7461,7.58046,6.73214,AW7D_caliper_20210910.LAS,6,8.171006110409785,20.754355520440853,36.183435173496406,-2.3105242080000004
7462,7.48075,6.74445,AW7D_caliper_20210910.LAS,6,8.183872761498208,20.787036814205447,36.397879358303456,-2.2801326
7463,7.38104,6.73718,AW7D_caliper_20210910.LAS,6,8.17627401629814,20.767736001397278,36.27123360496902,-2.249740992
7464,7.28133,6.74836,AW7D_caliper_20210910.LAS,6,8.187959569439373,20.79741730637601,36.46599282398955,-2.219349384
7465,7.18162,6.76961,AW7D_caliper_20210910.LAS,6,8.210170482163095,20.85383302469426,36.83617470271825,-2.188957776
7466,7.08191,6.78303,AW7D_caliper_20210910.LAS,6,8.224197326810264,20.889461210098073,37.06995544683774,-2.158566168
7467,6.9822,6.78946,AW7D_caliper_20210910.LAS,6,8.230918087695606,20.90653194274684,37.18196812826011,-2.12817456
7468,6.88249,6.78387,AW7D_caliper_20210910.LAS,6,8.225075311124991,20.891691290257477,37.084588518749854,-2.097782952
7469,6.78278,6.78946,AW7D_caliper_20210910.LAS,6,8.230918087695606,20.90653194274684,37.18196812826011,-2.0673913440000002
7470,6.68307,6.84287,AW7D_caliper_20210910.LAS,6,8.286743257040264,21.048327872882272,38.11238761733773,-2.036999736
7471,6.58336,6.75982,AW7D_caliper_20210910.LAS,6,8.199937784018848,20.827841971407874,36.66562973364747,-2.006608128
7472,6.48365,6.8082,AW7D_caliper_20210910.LAS,6,8.250505499669375,20.95628396916021,37.50842499448958,-1.9762165200000001
7473,6.38395,6.78275,AW7D_caliper_20210910.LAS,6,8.223904665372022,20.888717850044934,37.06507775620036,-1.94582796
7474,6.28424,6.82106,AW7D_caliper_20210910.LAS,6,8.263947021440059,20.990425434457748,37.73245035733431,-1.915436352
7475,6.18453,6.77213,AW7D_caliper_20210910.LAS,6,8.212804435107273,20.860523265172475,36.880073918454556,-1.885044744
7476,6.08482,6.75395,AW7D_caliper_20210910.LAS,6,8.19380234600999,20.812257958865377,36.563372433499836,-1.854653136
7477,5.98511,6.76654,AW7D_caliper_20210910.LAS,6,8.206961658536656,20.845682612683106,36.78269430894427,-1.824261528
7478,5.8854,6.76737,AW7D_caliper_20210910.LAS,6,8.207829190657158,20.847886144269182,36.79715317761929,-1.7938699200000001
