depth_m,sec_uS_cm,log10_sec_uS_cm,depth_bgl_m
0.027,987.7143240411976,2.9946313520443386,1.9969999999999999
0.03500000000000089,987.44045383823,2.9945109155904457,2.005000000000001
0.04300000000000179,987.2227502154221,2.9944151549743925,2.0130000000000017
0.051000000000002675,987.0501221494508,2.99433920659085,2.0210000000000026
0.059000000000003563,986.9114786169932,2.994278200215474,2.0290000000000035
0.06700000000000446,986.7957285947284,2.994227260951713,2.0370000000000044
0.07500000000000535,986.6792839207201,2.9941760099562793,2.0450000000000053
0.08300000000000624,986.5509840004147,2.9941195340868365,2.053000000000006
0.09100000000000713,986.4375259081053,2.9940695852673436,2.061000000000007
0.09900000000000803,986.3419929822622,2.9940275233722673,2.069000000000008
0.10700000000000892,986.2619058485084,2.993992258917705,2.077000000000009
0.1150000000000098,986.2066161322186,2.9939679117421436,2.0850000000000097
0.1230000000000107,986.1827887733914,2.9939574187934066,2.0930000000000106
0.1310000000000116,986.1821875637902,2.9939571540330654,2.1010000000000115
0.13900000000001247,986.1907356643383,2.993960918425544,2.1090000000000124
0.14700000000001337,986.2000000000027,2.99396499819512,2.1170000000000133
0.15500000000001427,986.2000000000027,2.99396499819512,2.125000000000014
0.16300000000001516,986.191608391611,2.993961302753299,2.133000000000015
0.17100000000001606,986.1937062937089,2.993962226616702,2.141000000000016
0.17900000000001695,986.2039627039653,2.9939667432539387,2.149000000000017
0.18700000000001785,986.2200466200492,2.9939738260677453,2.157000000000018
0.19500000000001871,986.2396270396296,2.993982448467778,2.1650000000000187
0.2030000000000196,986.2603729603757,2.9939915839191364,2.1730000000000196
0.2110000000000205,986.2768453768479,2.993998837399082,2.1810000000000205
0.2190000000000214,986.2884226884253,2.994003935291268,2.1890000000000214
0.2270000000000223,986.3037986704678,2.9940107057774163,2.1970000000000223
0.2350000000000232,986.318311318314,2.994017096015917,2.205000000000023
0.24300000000002409,986.3189070189096,2.994017358314001,2.213000000000024
0.251000000000025,986.3410170076863,2.9940270936424316,2.221000000000025
0.2590000000000259,986.3715876715903,2.9940405539615997,2.229000000000026
0.26700000000002677,986.4059570059595,2.9940556863441685,2.2370000000000267
0.27500000000002767,986.447854614524,2.9940741326173796,2.2450000000000276
0.28300000000002856,986.4666569541596,2.994082410474634,2.2530000000000285
