depth_m,sec_uS_cm,log10_sec_uS_cm,depth_bgl_m
0.015,678.243286384204,2.8313855035752122,0.655
0.025000000000001563,678.2873630056218,2.83141372591354,0.6650000000000016
0.035000000000003126,678.3014356780474,2.831422736284238,0.6750000000000032
0.04500000000000469,678.292801480872,2.831417208051718,0.6850000000000047
0.05500000000000625,678.2687574934866,2.8314018129950376,0.6950000000000063
0.06500000000000782,678.2366007952849,2.8313812226206574,0.7050000000000078
0.07500000000000938,678.2119278212001,2.8313654235154613,0.7150000000000094
0.08500000000001094,678.1912745920763,2.831352197973931,0.725000000000011
0.0950000000000125,678.1802629370648,2.831345146364728,0.7350000000000125
0.10500000000001407,678.1873118881135,2.8313496603631467,0.7450000000000141
0.11500000000001563,678.1958713286731,2.8313551415838654,0.7550000000000157
0.1250000000000172,678.1893911421929,2.8313509918643014,0.7650000000000172
0.13500000000001877,678.1785939393958,2.831344077567228,0.7750000000000188
0.14500000000002033,678.1742023310043,2.8313412652439203,0.7850000000000203
0.1550000000000219,678.1459207459227,2.8313231536843655,0.7950000000000219
0.16500000000002346,678.1202797202818,2.8313067324892582,0.8050000000000235
0.17500000000002502,678.0912587412605,2.8312881459329686,0.815000000000025
0.1850000000000266,678.053933566435,2.8312642397648697,0.8250000000000266
0.19500000000002815,678.0111669580433,2.8312368468291864,0.8350000000000282
0.20500000000002971,677.98551864802,2.8312204177042,0.8450000000000297
0.21500000000003128,677.9604385198149,2.831204351929265,0.8550000000000313
0.22500000000003284,677.9550407925423,2.831200894186942,0.8650000000000329
0.2350000000000344,677.952775349652,2.831199442953555,0.8750000000000344
0.24500000000003597,677.9583041958059,2.8312029847011106,0.885000000000036
0.25500000000003753,677.9634688228457,2.8312062931058715,0.8950000000000375
0.2650000000000391,677.9601107226129,2.831204141945699,0.9050000000000391
0.27500000000004066,677.9422858391627,2.831192723353117,0.9150000000000407
0.2850000000000422,677.9070804195821,2.831170169934071,0.9250000000000422
0.2950000000000438,677.8643356643374,2.83114278506503,0.9350000000000438
0.30500000000004535,677.8333333333351,2.831122922020945,0.9450000000000454
0.3150000000000469,677.8200466200483,2.8311144090096567,0.9550000000000469
0.3250000000000485,677.8102564102581,2.831108136157716,0.9650000000000485
0.33500000000005004,677.798135198137,2.8311003696440666,0.97500000000005
0.3450000000000516,677.7778554778572,2.8310873753587247,0.9850000000000516
0.35500000000005316,677.756410256412,2.831073633852408,0.9950000000000532
0.3650000000000547,677.7266608391628,2.83105457052653,1.0050000000000547
0.3750000000000563,677.6870410839178,2.8310291810221186,1.0150000000000563
0.38500000000005785,677.6412296037313,2.8309998218277586,1.0250000000000579
0.3950000000000594,677.596219405596,2.830970974217768,1.0350000000000594
0.405000000000061,677.5590034965049,2.8309471206197623,1.045000000000061
0.41500000000006254,677.5365748834513,2.8309327443306764,1.0550000000000626
0.4250000000000641,677.5147144522159,2.8309187317767117,1.0650000000000641
0.43500000000006567,677.5094296620064,2.8309153441540835,1.0750000000000657
0.44500000000006723,677.5029620046636,2.8309111982615263,1.0850000000000672
0.4550000000000688,677.4946196386961,2.8309058505862907,1.0950000000000688
0.46500000000007036,677.4806729603746,2.830896910252885,1.1050000000000704
0.4750000000000719,677.4667673659687,2.8308879960725437,1.115000000000072
0.4850000000000735,677.4570331002345,2.8308817558132873,1.1250000000000735
0.49500000000007505,677.4527813519828,2.830879030154672,1.135000000000075
0.5050000000000766,677.4540121212136,2.8308798191628726,1.1450000000000766
0.5150000000000782,677.460725407927,2.8308841228187327,1.1550000000000782
0.5250000000000797,677.472921212123,2.8308919410177684,1.1650000000000797
0.5350000000000813,677.4905995338015,2.8309032735701765,1.1750000000000813
0.5450000000000829,677.5062937062955,2.830913333951195,1.1850000000000829
0.5550000000000844,677.5339020979044,2.8309310310972555,1.1950000000000844
0.565000000000086,677.5187972027989,2.8309213488574465,1.205000000000086
0.5750000000000876,677.4793100233112,2.830896036550262,1.2150000000000876
0.5850000000000891,677.4354094794105,2.8308678934299594,1.2250000000000891
0.5950000000000907,677.3920683760689,2.830840107158519,1.2350000000000907
0.6050000000000922,677.3428470680346,2.8308085488924153,1.2450000000000923
0.6150000000000938,677.2982733836434,2.8307799684737587,1.2550000000000938
0.6250000000000954,677.2580067198153,2.8307541480775633,1.2650000000000954
0.6350000000000969,677.2207261752292,2.830730241117038,1.275000000000097
0.6450000000000985,677.1847050814913,2.8307071405566218,1.2850000000000985
0.6550000000001001,677.166821622147,2.830695671321999,1.2950000000001
0.6650000000001016,677.1060874522068,2.830656718294571,1.3050000000001016
0.6750000000001032,677.0254272025973,2.830604979891061,1.3150000000001032
0.6850000000001047,676.9455619300379,2.8305537453410046,1.3250000000001048
0.6950000000001063,676.8710241390613,2.8305059229820824,1.3350000000001063
0.7050000000001079,676.7936372950919,2.830456267139979,1.3450000000001079
0.7150000000001094,676.7241929724601,2.830411702841718,1.3550000000001095
0.725000000000111,676.6522882845557,2.830365554841303,1.365000000000111
0.7350000000001126,676.5691422947432,2.8303121861260325,1.3750000000001126
0.7450000000001141,676.4788169904175,2.830254201808427,1.3850000000001141
0.7550000000001157,676.391296831564,2.8301980108678335,1.3950000000001157
0.7650000000001173,676.3075650230122,2.830144245372074,1.4050000000001173
0.7750000000001188,676.2350516346912,2.830097678019513,1.4150000000001188
0.7850000000001204,676.1671834558615,2.830054089248624,1.4250000000001204
0.7950000000001219,676.1211675219115,2.8300245327325344,1.435000000000122
0.8050000000001235,676.0850807951612,2.8300013524428103,1.4450000000001235
0.8150000000001251,676.0469757569115,2.829976874348724,1.455000000000125
0.8250000000001266,676.0151465796566,2.829956426714226,1.4650000000001266
0.8350000000001282,675.9652328904365,2.8299243593260615,1.4750000000001282
0.8450000000001298,675.89764401326,2.8298809326192234,1.4850000000001298
0.8550000000001313,675.8112924578402,2.829825444336115,1.4950000000001313
