depth_m,sec_uS_cm,log10_sec_uS_cm,depth_bgl_m
0.005,2007.9629217600084,3.3027556890388676,0.835
0.018999999999999347,2010.297330982403,3.3032602960548787,0.8489999999999993
0.03299999999999869,2012.6349443045824,3.3037650088421873,0.8629999999999987
0.046999999999998036,2014.9758531966868,3.304269846067069,0.876999999999998
0.06099999999999738,2017.3201332292513,3.304774822884402,0.8909999999999973
0.07499999999999674,2019.6678402929992,3.3052799501448944,0.9049999999999967
0.08899999999999608,2022.0190110677815,3.3057852345205703,0.918999999999996
0.10299999999999543,2024.3736647021476,3.3062906788892046,0.9329999999999954
0.11699999999999477,2026.7318056882477,3.3067962829723223,0.9469999999999947
0.13099999999999412,2029.0934273247096,3.3073020440946825,0.9609999999999941
0.14499999999999347,2031.4585154890262,3.307807958004711,0.9749999999999934
0.1589999999999928,2033.8270521001546,3.3083140196231082,0.9889999999999928
0.17299999999999216,2036.1990175423737,3.308820223564714,1.0029999999999921
0.1869999999999915,2038.574391691636,3.3093265643590266,1.0169999999999915
0.20099999999999085,2040.9531556355842,3.3098330368167836,1.0309999999999908
0.2149999999999902,2043.3352934221346,3.310339636400062,1.0449999999999902
0.22899999999998955,2045.7207918924994,3.3108463591831123,1.0589999999999895
0.2429999999999889,2048.109638932632,3.311353201478084,1.0729999999999889
0.25699999999998824,2050.501822785279,3.3118601596879933,1.0869999999999882
0.2709999999999876,2052.8973328807115,3.3123672304819913,1.1009999999999875
0.28499999999998693,2055.296159902091,3.3128744108076784,1.114999999999987
0.2989999999999863,2057.6982959849115,3.3133816979316233,1.1289999999999862
0.3129999999999856,2060.103736511661,3.313889089815884,1.1429999999999856
0.32699999999998497,2062.512483218357,3.3143965857681166,1.156999999999985
0.3409999999999843,2064.9245471983636,3.3149041870655065,1.1709999999999843
0.35499999999998366,2067.3399510952463,3.3154118974039353,1.1849999999999836
0.368999999999983,2069.758731688175,3.315919723426315,1.198999999999983
0.38299999999998235,2072.1809422992787,3.316427675209841,1.2129999999999823
0.3969999999999817,2074.606656475931,3.3169357670166484,1.2269999999999817
0.41099999999998105,2077.0359726309894,3.3174440182394087,1.240999999999981
0.4249999999999804,2079.469012349529,3.3179524530174334,1.2549999999999804
0.43899999999997974,2081.905895285866,3.31846109497196,1.2689999999999797
0.4529999999999791,2084.3467304004685,3.318969965382867,1.282999999999979
0.46699999999997843,2086.791611421834,3.319479082257482,1.2969999999999784
0.4809999999999778,2089.2406112056074,3.3199884591767685,1.3109999999999777
0.4949999999999771,2091.6937767174218,3.320498104279221,1.324999999999977
0.5089999999999765,2094.1511256246563,3.3210080195856997,1.3389999999999764
0.5229999999999758,2096.612642107335,3.32151820016744,1.3529999999999758
0.5369999999999752,2099.0782748982733,3.322028633781332,1.3669999999999751
0.5509999999999745,2101.5479404273733,3.3225393015627698,1.3809999999999745
0.5649999999999739,2104.0215263587206,3.3230501787949067,1.3949999999999738
0.5789999999999732,2106.4988987307224,3.323561236415492,1.4089999999999732
0.5929999999999725,2108.9799187509557,3.324072444501378,1.4229999999999725
